sample_id	691_692	693_694	688_689	683_684	684_685	686_687	689_690	687_688	690_691	685_686	692_693	682_683	825_826	823_824	829_830	832_833	831_832	827_828	830_831	824_825	842_843	843_844	826_827	847_848	836_837	990_991	835_836	848_849	989_990	997_998	834_835	849_850	985_986	851_852	845_846	850_851	846_847	852_853	999_1000	996_997	995_996	812_813	994_995	991_992	992_993	998_999	811_812	810_811	986_987	993_994	857_858	1003_1004	1002_1003	854_855	855_856	1004_1005	858_859	1000_1001	1001_1002	987_988	856_857	853_854	988_989	859_860	802_803	804_805	891_892	865_866	1007_1008	861_862	862_863	860_861	864_865	1006_1007	803_804	863_864	890_891	1005_1006	1009_1010	805_806	1010_1011	1008_1009	807_808	893_894	806_807	892_893	1011_1012	1014_1015	808_809	809_810	1012_1013	1021_1022	1016_1017	1023_1024	1018_1019	898_899	1019_1020	894_895	899_900	896_897
990_991	-3.0281044097309e-4	0.0018192117571216	-0.0044492334539278	-0.0024752556774814	-0.00562449010862575	-0.00888910905008379	-0.00226903915835719	0.00258820781889301	0.00297302363630788	-5.5384047941449e-4	-0.00624602782666284	0.0057084234690515	-0.00270713886195313	-0.00884404666542322	-0.0015747941007246	-0.00610789858669493	-0.00699458521360811	-0.00579610814495132	0.00634530678639824	-0.00968134669961052	-0.00349674117337037	-0.00493901674883025	-0.00127263187681237	-0.00800517357505462	-0.00235837554026016	1	-0.00129892139108036	-0.00115975322636085	-0.00274761827768108	0.00335661220715602	-0.00177790776933602	-0.00735690751134618	0.00606053877105757	-6.6175728037431e-4	-0.00675081299763954	-0.00284918412514937	-0.0045095464801608	-0.00298580910992081	3.1915624206786e-4	0.00829306323348705	-0.00230310247603636	-2.7006805767601e-4	-0.00605785163803144	0.00482544249928603	-0.00424317968000852	2.42775234625366e-5	-9.42711479888814e-6	0.00770527885701931	-0.00109606759723681	0.00921919636747971	3.3700727469215e-4	0.0103760080155773	0.00261804439017267	-0.00163552898617266	-4.0314012909969e-4	-0.0138879193709389	0.00322179597460194	-0.00650682087409714	0.00271558169631814	-0.00112238755158312	2.9901670918316e-4	-0.00252623528569428	-0.00201497039764366	1.0640565254531e-4	-0.00101949901644247	-0.00132157438306299	6.81815565822972e-5	-0.00857002126116169	-0.00171715458594585	0.00297432530412038	-0.00473781712443565	0.00322809519687988	7.4444422673545e-4	-0.00293149243056002	0.00117356107218364	-0.00663917472432399	-0.00245084302246724	-0.00178694226167742	0.00188381612863795	0.00888398279328078	0.00113989221581296	-0.00317929329417791	-0.00249796228967851	0.0032632739348847	8.8933372299186e-4	-0.00283769697073383	-0.00364178878686228	-0.00419608551795057	-0.00173765251407391	-0.00833756587019069	0.00700008001075256	-0.00529045522202963	-0.00233658730267227	-0.00571089084429785	-0.00632518407759656	0.00119976755650828	-0.00411766715892915	-0.00929038977692839	-0.00563642420785019	-0.0039566141295226
835_836	-0.00416525381725118	0.0108356176283556	-0.00851885903875543	-0.00745028997244445	0.00349876784712345	-0.00648652983603797	-0.00433559327509846	0.00817857752810017	0.00485522951078958	-0.00487287303517041	0.00118777426365129	0.00117789879875671	0.00454508378446795	-0.00428501513385557	-3.2581516746228e-4	0.00186940764016066	0.00637672280271922	0.00606154970793627	-0.00204267208243592	-0.00136006947139341	0.00320914478202416	0.00471705846810845	0.0107917363767348	-3.2653855340274e-4	0.00350412794281301	-0.00129892139108036	1	0.00272071307830708	0.00748418425352087	0.00389100452800819	0.00814591086607466	0.00359981261026254	0.004682449964443	-2.7959725065616e-4	-5.7410828819653e-4	0.00427116309328258	0.00165414562828168	-0.00255850779671289	-9.4916042057277e-4	1.6031043457849e-4	-5.7040284318019e-4	0.00571079533092522	-0.020674685507163	-0.00172681219211198	-0.00372113824753648	-0.00379463251640507	-0.00825093359944396	-0.00317418900954346	-0.00375380351278521	0.00301859630234481	0.001167512093194	-0.00621392116323166	0.00731210957231672	0.0031644726952236	0.00310754958661799	-0.00225331380988972	-9.6189642071032e-4	-0.00292862762462699	5.4656594236232e-4	-0.00227987650690156	0.00448014992936582	0.00152289850173941	0.00370662398473033	0.00174837128532632	-0.00962043770657368	-0.00542063834234381	0.00146858367045403	-0.0259942975728032	-1.4036215577532e-4	0.00586104325096059	-0.0161673298418412	0.00257930475917297	-0.00892194731857737	0.00216222283017631	-0.00781430124795991	0.00315906508528901	-5.8516141040092e-4	3.6969685909457e-4	0.00303270307154888	7.9768475194647e-4	0.00509078355681378	-0.00587995614673814	-0.00664363523479217	0.00265727264773038	0.002167852003729	-0.0020162693492698	0.00344847642769847	-0.0015592492484142	-0.00231242008222255	-0.00208721020051356	0.00363953355808394	6.8598124140521e-4	-0.00535489000415897	-0.00107167441476368	0.00124401516223398	0.00298407910890618	0.00108893807380807	-0.00143169412568059	0.00414223304247566	0.00419438062907587
848_849	7.7403826613131e-4	0.00130266784725544	9.1775608237887e-4	1.8298152854497e-4	0.00871792177347622	-0.0025146023078098	0.00209298914500119	0.00115501115425173	7.127956815935e-4	0.00174318508754738	0.00131740331704184	0.00193241968124685	-1.7138151749512e-4	-0.00380768453164605	0.00239953791396338	-0.00204634642845804	0.00170156334760807	-0.00487617983527488	-0.0022546375094305	-0.00657059722191164	0.00152241896326136	0.00577063895014311	-0.00144438222664124	-3.7775486979276e-4	-0.00228238178311891	-0.00115975322636085	0.00272071307830708	1	0.00393192261692523	0.00883818083775931	-5.3995609848878e-4	-0.00188662552673789	2.4709710595769e-4	0.00590247596549484	0.00340855175073659	0.00514596567959799	0.00462254165338202	7.3419571457079e-4	0.00241375510036619	-4.9071248015906e-4	-0.00510158842802987	4.6843385058618e-4	-0.0140188775492162	-0.00143430812074176	-0.00505537396256654	-0.00567114942981591	0.00167038422337145	-7.4110222041626e-4	0.00111475602098418	0.00139812893750375	9.8224727279521e-4	0.00254031475002383	5.2569981543491e-4	0.00156354321580986	-0.00103107215411516	-0.00424491077333976	-0.0021219508456223	0.00382064487452426	3.61805656987832e-5	-0.00107048182653151	4.32938609762677e-5	-9.0967728088098e-4	-0.00343463933664372	2.9998225242391e-4	-0.00128073689173066	0.00179191021449249	-0.00545406080358016	-0.0382837399731597	0.00667844032884721	0.00221007958541884	-0.00711400758828207	0.00332686899224131	0.00385968633745818	0.00263417812493548	0.0022051083394966	0.00578806190371882	-0.00120251872771252	0.00410002388140296	5.67332890935652e-5	0.00205053795414581	0.00915666410604092	-0.00604648640344386	-0.00126551635509933	0.00489160436767679	0.00868156020977213	-0.00377426464617101	0.00637916788022011	5.2223889613647e-4	-0.00537226733038807	0.00148868912645652	-0.00221082677610046	3.5955511934094e-4	0.00291540116844426	-0.0045446105862703	0.0046504696257693	1.1428073717755e-4	-0.00240921491132925	8.6505387301727e-4	-0.00618479859569147	-0.00537123626324116
989_990	-0.00569803147524921	0.00321618580080699	-0.00343926208108099	0.0100715089553922	0.00832373122881826	-0.00144399980110582	-0.00162189584844675	0.00916011141589665	0.00442887974478774	0.00839277261870536	0.00576159218604215	0.0100979139917078	-2.7985198293432e-4	-0.0139246010731616	0.0106397026176235	0.00448167406728651	0.00801467293835548	0.0106802049376853	0.00350665333215956	-0.00462438668559891	0.00832806114215538	-0.00900242307743389	0.00943798156934059	0.0112983424828123	0.00382856839551854	-0.00274761827768108	0.00748418425352087	0.00393192261692523	1	0.00125426952697076	0.00753319031979464	8.06747018747095e-5	0.00459401952201993	0.00195833130792212	0.00457776584450403	0.00418751910509732	-0.00112738200228681	-0.00263085643281384	-0.00263305923924055	-0.0055635346129742	0.0064402164374481	0.00713063413676476	-0.0290564762251431	-0.00513456448915147	0.00425877255002553	0.00602981912277996	0.00470825048579527	0.00222094470896948	-0.00179126670263923	-6.5059803596214e-4	-0.0105881487226505	0.00215605197461226	0.00175088458204581	0.0142002489125344	-0.00328602463996885	-0.00168635531473882	0.00230887744469992	0.00398950570810245	0.00314475122709512	-4.2591369419268e-4	4.2903721014173e-4	0.00546564408097593	-1.7909182732814e-4	0.0109290647998068	-0.00442347287814965	0.00334527641929236	0.0039354942496795	-0.0593497994890585	-0.00652656205694293	0.00613081857787902	-0.00904612794042574	0.00631254943328418	2.17147436221478e-5	3.6910520765923e-4	-0.00337364825058259	-0.00325131773824835	0.00145716185299707	0.00557597116905312	0.00903785547447957	-0.00158569442841969	0.0170332621534935	8.359906214826e-4	-0.00113431633183506	-0.00551285010491645	0.00477215646431125	-7.8655499133639e-4	0.00857966192814049	0.00353940076731519	-1.7009199772088e-4	9.3539559656472e-4	0.00662807166712682	0.00525705112946141	0.0058704385130792	0.00921912753294053	0.00582866127015957	0.0119008928870459	0.00927892322659778	0.0042354951860398	0.00785788728331371	5.7452871017464e-4
997_998	0.00155849315446949	-0.00142671343497209	-0.00554880487102059	-0.00296164235049109	-0.00395438322918207	0.00558813049118983	-0.00168559772211441	8.615938342517e-4	0.00672607112495727	0.0054643735321954	-0.00306745608541272	-0.00539998003134796	-0.00151093542239212	-0.0115646203431662	-0.00136202069946466	-0.00542404286362081	0.00323951341712521	0.00250047642685385	0.00161302006374293	-0.00965731496655343	0.0102117701860909	0.00373528778615312	-0.00218796309038234	0.0018406580695147	0.00421818646172441	0.00335661220715602	0.00389100452800819	0.00883818083775931	0.00125426952697076	1	0.0103839794696928	-8.8690417240682e-4	-0.00330545731107468	-0.0032831474093268	0.00233491725232514	-4.0461025291682e-4	0.00553679784109966	-0.00277886823387461	-0.00617992103269548	-0.00127606277947655	0.00163533756809941	-0.00433245189028497	-0.0172978279823683	0.00115726617110971	0.00459757182244348	0.00806430700125434	0.00379739401844374	-0.00207827295978557	0.0051251491042364	0.00280804408058186	-0.00905334844058477	-6.9662418362881e-4	2.50349394429005e-5	-0.00730807730467008	0.00468566374872708	-0.00342255086086797	9.4437687886659e-4	-5.6676382173663e-4	9.1453344389729e-4	-0.00308177199886118	0.00413500142121197	-2.46757591963134e-5	3.6279227829442e-4	0.00450269382304621	-0.00383538015762106	-0.00422285086256089	0.00200247820678281	-0.0439356774717088	0.00542992230550389	0.00376246969751576	-0.00128298204373998	0.00480341429721318	7.1005307492006e-4	0.00118921864787852	0.00439330702798327	0.00517020337702202	-0.0049983226175902	-0.0038721187244238	0.00304038185194082	-0.00494505676898714	0.00260007379422519	0.00246230511990459	-0.00409429941992414	0.00685766924980386	-0.00205350723491031	-0.00209344361382997	0.00286680777083422	0.0150961317134213	0.00168919462266878	0.00551286080598495	-3.8619603846217e-4	0.00616799251174348	0.0045644365798141	-0.00510375039657786	0.00100849398850887	-0.00374519873524362	0.00202610867566046	0.00106815608630018	-0.00110812626583878	0.00271231144551813
834_835	0.00251535802914015	0.00805488423540761	0.00114790300210683	0.00479728977727358	0.00181044661681231	-6.93117355896923e-5	-0.00619191860486338	0.00842034993713284	-6.3858795309024e-4	0.0128518951924661	0.00879492912084324	0.00461737986979309	0.00430204948648594	-0.0102484566616416	0.00908226755909067	0.00637352638936051	0.00938398113001073	0.00821273955546709	0.00463472270330819	-0.0157032781401839	0.00628103386756868	0.00897629372904544	0.0152796933224912	0.00956782709521225	0.0097643344829726891	-0.00177790776933602	0.00814591086607466	-5.3995609848878e-4	0.00753319031979464	0.0103839794696928	1	0.0120832769241578	0.014046163175573	-0.00447915566032235	0.00286310413301169	0.00493794517656988	0.00666481945748228	-0.00552543455912617	-0.00476752309618613	7.6414317878051e-4	0.00618426526274287	0.00114094273021984	-0.0362268313320082	0.003164255295185	0.00178871434969129	-0.00767889886258183	0.00427462282004051	0.0032599849943301	-3.6461045597569e-4	-9.57085200626054e-5	-0.0109770173378254	-0.00200802846253373	0.00694707271426646	0.00711284610912039	0.00600912758288098	-0.00711473925057139	0.00296390841293999	0.0127628531016945	0.00365171766162096	0.0070512051328992	0.00225280410159262	-0.00187896475233337	-0.001062612494343	0.00956066465087864	-0.00421887868781508	0.00424932593013185	0.011286060299129	-0.0723892196783276	9.420228486504e-4	0.00495573132625963	-0.0157653631821699	0.0107114201753744	-0.00136514753678389	0.0146365722244216	0.00737884154863084	0.00634136152451975	0.00574895859849931	0.0176461661922413	0.00109149014787864	0.00164824988816951	0.0120998754926387	-0.00167598547204736	5.1817308540643e-4	-0.00674022032468638	0.00367318402740178	8.8295071955784e-4	0.00716656911630302	0.00826477293943662	-0.00285059573167536	0.00692373705901847	0.011337414318125	0.00709585955076411	0.00466101363855474	0.00737412433566343	0.00118345190822629	0.0152855491073807	0.00228167371014221	0.00256805687225405	0.00899473524312697	0.0112470171489259
849_850	0.00144897460205563	-3.1924803743707e-4	0.00416543779585297	0.00202980282643489	0.00281769187769558	-9.7455205293265e-4	-0.00125694929037289	-0.00355933592002329	-0.00269598728981865	0.00108801576309421	0.0061007693763126	-2.696986889637e-4	4.3199864086976e-4	-0.00960099122548087	0.00726100937418821	0.00554381158455219	0.0100591966689478	0.00447111558416853	0.00727122491129431	0.00398156500346442	0.00651504851642714	-0.00142229978315809	-0.00346603525777971	7.1658663881905e-4	-0.00764899668019335	-0.00735690751134618	0.00359981261026254	-0.00188662552673789	8.06747018747095e-5	-8.8690417240682e-4	0.0120832769241578	1	0.00160402816212229	-0.00277354165726371	0.0010704504905505799	1.8297351617382e-4	0.00179548743964176	1.7843441332401e-4	-0.00161496772023628	0.0050584176231182	1.4595630897495e-4	-0.00299503680573256	-0.0156081929906901	0.00251450277396702	0.00481746974409412	0.00470025236532096	6.78532535513288e-5	0.00340022454706013	1.14069497094689e-5	-0.00547711728551183	-0.001285480688937	0.00307707619967398	-0.00298782222351886	0.00109968134288398	-0.00710565568877781	-0.00179596086868987	0.00271571130787753	7.0095763780685e-4	0.00598018627496206	-0.00530337895573848	0.0072871751244515	0.00618371245480124	0.00467522722312676	0.00143356752216558	0.0014030906878695	-0.00529365634881539	0.0015344615809211	-0.0222247446786974	0.00265164272375601	-0.00148315084459506	-0.00987125187409946	-0.0042978609385128	8.6781480524943e-4	-7.558575252906e-4	-0.00231150680278049	-0.00161254152632185	3.9848407061682e-4	-0.00244340081306027	0.00685629706424701	0.00568896175690195	0.00177612438349066	-0.00176928557289798	0.00153837094543431	0.0032334574149249	-0.00483008393676131	-9.314737858802e-4	-0.0031270245539755	0.00171778596145475	0.00567665654621071	-9.9647897984719e-4	-0.00320260300800162	-0.00356651346606039	0.00287407125134472	0.00987212926240345	-0.00215600046768587	0.00131638399537063	0.00332429420500593	0.00151398362462682	2.6601657319217e-4	0.00109456513823893
985_986	0.00218181052966505	0.00126826472207453	-0.00729762875719437	0.00610367788317164	0.00641242963777369	-0.0037185269405419	-0.00444482457557742	0.00802838524159315	0.00763313979994352	0.00684192075060159	0.0131430222347876	-0.00130117220216136	0.00721282550805143	-0.0191525960472536	0.00154396216846456	0.00336706550895394	0.0116683663070541	0.0105726486970513	3.6789371037535e-4	-0.00352120630772281	0.00786252102564553	3.6198673012316e-4	0.0137862016020879	0.00800106915516637	0.00823945705594315	0.00606053877105757	0.004682449964443	2.4709710595769e-4	0.00459401952201993	-0.00330545731107468	0.014046163175573	0.00160402816212229	1	-0.00461799709712601	0.00318953094095542	7.272943555463e-4	0.0088319025821681	-0.00432025347862289	1.3273073207073e-4	0.00983617964688057	0.00815063851456013	0.0047460778054805	-0.0308616876730127	-0.00129268514643253	0.00253722215174912	-0.00743687345029053	0.00494033095640544	0.00382407876324182	0.00486478795328464	6.9253921041604e-4	3.9852627164008e-4	0.00879933595664006	0.00288084983693817	0.0086318417961547	0.00836203258935806	-0.00707645794650048	0.00840560710324246	0.00381372559491837	0.0113862346118947	0.00563925093025109	0.00561795740672798	0.00122922706248835	-1.4512822573321e-4	0.00731040164656741	-7.6499801224075e-4	1.8949971320694e-4	0.0113370988364281	-0.0694006768401262	0.00278839248683862	0.0114178307310361	-0.00893332303374403	0.00829670522732614	0.0013815688881997	0.0122265209484466	6.4679829579274e-4	0.00316313564289409	0.00642498398287048	0.0147849036902567	0.00772831787135378	0.00361625372906688	0.0152790026520071	0.00169451666341533	0.00608480403198025	-7.6519376182202e-4	0.00686851878918206	1.5246399865002e-4	0.00799120705473549	0.0129956647523419	0.00580220810965769	0.0115553762649181	0.0131991352646501	0.00121087382223086	0.00285081772145657	0.00303892529740077	0.00138515299484056	0.00510040484569041	0.00295979252877155	-8.2139163666322e-4	0.0086923635208465	0.0110327273855759
851_852	7.3512111210112e-4	-0.00384213925986579	0.00368203287067509	-0.0026667683823708	0.00215855395799892	6.9348543303723e-4	0.00224956999236024	-0.00211966203224599	-0.0049681689636683	-0.00211254785922498	0.00118599147772733	0.00255600775260008	-0.00625905157045082	-0.00696751895552005	-2.784081627806e-4	2.4007967683165e-4	-0.00779606077631211	-6.6965564381515e-4	0.00240199751966271	0.00154377405579113	-0.00248003668013095	-0.00595197758420496	-0.00241848815135722	-0.00866267004116577	-0.00369538903530978	-6.6175728037431e-4	-2.7959725065616e-4	0.00590247596549484	0.00195833130792212	-0.0032831474093268	-0.00447915566032235	-0.00277354165726371	-0.00461799709712601	1	-0.00259348980044123	-0.00563446406961476	-0.0014821479276232	-0.00274680251696261	-0.0038606748691083	8.5948495383663e-4	-0.00668455342520156	-0.00866635303876438	-0.00873907674225368	-0.0027105133328868	4.8731677075106e-4	0.0021582483353756	-0.00325672819139179	-9.9152974599859e-4	8.6961998728263e-4	-0.00492661271410812	-0.00220266829461118	0.00496933843344196	-0.00506845040041208	-0.00506124268781667	-0.00765807559370023	0.00756566552518538	-0.00502719043534519	-9.5101389895906e-4	0.00402722213655188	-0.00710353945387115	-0.0087039422404953	0.00251752522654045	-9.4912737693802e-4	0.00174314566488623	-0.00778487757296292	0.00355260754146829	-0.00604133155967964	-0.00306514262237982	-0.00440257482859834	-0.00414055040715545	0.00268306199851164	-0.00718109613561091	0.00497935760941838	-0.00520900116484662	-0.00112694234124586	-0.0038240562165142	-0.00490100682280631	-0.00131145182261716	0.00231956120507339	-0.00255038443744982	-0.00934969761835414	-0.00408020963524956	-0.00413848458788983	-3.5109536270648e-4	0.00542956917705983	0.00373122280816077	-0.00263650888583102	0.00171494558587265	-4.4513721108384e-4	7.0681454825322e-4	-8.172014885653e-4	-0.00517410619214078	-0.00328430737457956	-6.9555157797118e-4	0.00313590146456072	4.8250835340299e-4	0.00101379515090115	0.00276984519675055	-0.00648642782499837	-0.00438340825047307
845_846	-7.1959338732262e-4	-2.0902589149441e-4	0.00472537725586246	-0.00199532307592966	-0.00346365086447969	-0.00287584464318887	-0.00546168786294099	0.00296706029142128	-7.3410977823106e-4	-0.00175500098294378	-0.00387035990794549	0.00520786390399703	0.00282081571560765	-0.010219787435246	-0.00304054158803393	0.00643243914522075	0.00191806838154154	0.00579188095862449	7.2134332286454e-4	0.00166856377757922	0.00325410153311194	4.1596966688956e-4	0.00165041239260256	0.00427124844048345	3.9614320728164e-4	-0.00675081299763954	-5.7410828819653e-4	0.00340855175073659	0.00457776584450403	0.00233491725232514	0.00286310413301169	0.0010704504905505799	0.00318953094095542	-0.00259348980044123	1	-0.00231040500829689	3.7814162215955e-4	-0.00245759861119497	0.00158046401015585	0.00288703221117713	-0.00140061057309651	0.0062995572377902	-0.0155691111118758	-0.0093071318535036009	-0.00289442565016416	-0.00959730122275779	0.00584681060413484	-0.00710626878993566	0.00163555861543993	2.4766684624705e-4	-0.0049803996951566	-0.00130247350447787	-0.00241265576969398	0.00106711913721664	-0.00801468338614455	0.00252202005863996	0.00347217174662272	0.00605234687175081	9.3905172200174e-4	0.00671740286021571	0.0056582918653386	0.00556273010607934	6.4062811778312e-4	-1.0803273954049e-4	-0.00520135877615907	-0.00474069447985436	0.00696784921979288	-0.0081425029133805	-0.0048754253155869004	-0.00159763581539105	-0.00126525944519252	-0.00387536832311926	-5.3036301623837e-4	0.00150676573360622	-0.00442901114469821	4.9971449049243e-4	0.00151602061396952	-1.5848401478084e-4	0.00351445644391042	5.2661995252905e-4	0.00372857973083101	-0.00383527269346289	0.00108977083556461	-0.0046901497061083	0.00414162946278143	0.00364750059676927	-4.7853233977123e-4	6.3227245415926e-4	-0.00388863825530096	-0.00486130115070555	0.0116217341062797	0.00214487531840211	-0.00278946649430858	-0.00404022799469595	-2.7258663168841e-4	-4.8816877618338e-4	0.00610601805016108	7.9749955676555e-4	0.00460198027569185	-2.1717630904017e-4
850_851	-0.00223954088991844	-6.9103816636556e-4	8.0952922842276e-4	0.00685271733878942	-0.00724139969700178	-3.24024732210065e-5	-0.00618717382942316	0.0078033751768717	-0.00346341777376803	0.00514896305992511	0.0134241815306294	0.00831440505009489	0.00152198078776464	-0.0104407082400422	2.32157731644545e-5	-0.0022071998424639	-8.616004962727e-4	0.00783613144513613	-0.00214453049421084	-0.0038583756780217	0.00322963690405175	-0.00538717475619642	-2.1803091164175e-4	0.00505890723779243	0.00491594415492894	-0.00284918412514937	0.00427116309328258	0.00514596567959799	0.00418751910509732	-4.0461025291682e-4	0.00493794517656988	1.8297351617382e-4	7.272943555463e-4	-0.00563446406961476	-0.00231040500829689	1	0.00753967898065469	-3.3740790292674e-4	0.00766704975116709	0.00371744008494649	0.00367222827116924	-0.0028320262710346	-0.0134614529977469	-5.9493826031048e-4	-0.00414683708072922	0.00157800755429617	0.00392336171896322	-0.00100468138265047	-2.7284592628326e-4	0.00711033723139498	-0.00927851823328459	0.00108715098478804	6.785101355278e-4	-0.00163352952937671	0.00723367038910883	-0.00660736461652252	0.0102628254586634	0.00664896815236564	0.00189245893209206	-0.00381376597851208	-0.00651171356093065	0.00246685181473926	-0.00204634927268302	0.00459730458178908	-0.00572250938712579	-0.00437267736922931	0.00612614353785553	-0.0263808044032107	-0.00272514388208096	1.2698152428545e-4	-0.0120036867268301	0.00484682920278548	-0.00792824669334353	0.00310020557531095	-0.0017109591415073	0.00761742327593218	0.00620597939703166	0.0108759286200932	0.0107035016438748	0.00243971874846444	0.00442562944001586	0.00273727513829639	-0.00755624410310457	-0.00921084779188895	0.00143663205921244	-0.00177683690574978	0.00735460943728505	0.00879133175311545	0.00741807148760316	7.31015685389189e-5	0.01079830509782	0.0118872270585482	0.00220620412631963	0.00687835559744825	-0.00749424886666092	-0.0017014931216186	1.622282052072e-4	0.00311868453947182	-5.3004147790925e-4	0.00188606308494486
846_847	-4.4161368007525e-4	-0.00285891214122877	0.00151211935456724	-0.00124682296881349	-0.00329579856680894	-0.00449952326513751	-0.00629904120031833	0.00355471074586782	0.00229840332466955	0.00531091992450627	0.00340371730496404	6.4160021566416e-4	0.00750888741039439	-0.0195992818628255	-6.1968573132987e-4	0.00132703420033634	-1.9008894495647e-4	0.0095820896694619	-0.00181384861931463	-0.00115250920201015	0.0113147607302068	0.00330898396579648	0.00350678804520695	0.0117019021939834	0.00470256798930405	-0.0045095464801608	0.00165414562828168	0.00462254165338202	-0.00112738200228681	0.00553679784109966	0.00666481945748228	0.00179548743964176	0.0088319025821681	-0.0014821479276232	3.7814162215955e-4	0.00753967898065469	1	0.00360632639386529	0.00356625743729547	0.00131632848847771	0.00881304757454123	0.00387119927235798	-0.0203660738215459	2.6720500615165e-4	0.00283683397549192	0.00466589475077906	0.00219276707011836	0.00463620213915913	6.8908023836943e-4	0.00391922246329376	-0.00129375695945153	-7.8178007630114e-4	0.00631095104922181	0.00261881190163629	0.00331390976180267	-0.00820323843966441	0.00638960563151221	0.00183868153651956	0.00489745914838459	0.00373120070888094	0.00115764446638363	0.00215820623179509	3.5209565278215e-4	0.00562211174591247	-0.00188583885219214	-0.00236082030610009	0.00872852925755283	-0.048587067800865	-3.9401516102664e-4	0.0070685727612955	-0.00493318000796104	0.00977208420314465	-0.00162243173579664	0.00581613230702614	0.00334998790639441	7.5537396677248e-4	0.00898610150233979	0.00949198818467527	0.00522748988776961	4.9789650403545e-4	0.00806157008800475	-0.00277960681348084	-0.00442643835914803	-0.0115786670798405	0.00563086422964575	-0.00611380478767652	0.00449590380898247	0.00667352486851097	0.00727583673321539	0.00617908547833279	0.00135651280624709	-0.00380104588427931	0.0024564415793727	-0.0033030315916637	-0.00339657300026905	0.00529740338088654	-7.1088097311772e-4	0.00331758523050973	0.00972496182281803	5.3961483382307e-4
852_853	-0.0037549233013668298	3.8659557941707e-4	-4.7148453934185e-4	8.3573365079439e-4	-0.00109693294925286	-0.00348712796447754	-0.00258695097195722	-0.0034428292725945	-0.00445214901804088	0.00232310185307609	-0.00633658411365347	5.1187068891803e-4	-0.00164886657620249	-0.00718178199353157	-0.00640635608259949	-0.00704292690790582	-0.00863548881800032	-0.00922487518253162	-0.0061978418823386	0.00354967207324446	-0.00439807785405831	-0.0044754255552587	-0.00463795145758459	-0.00274861387781838	-0.00356221193209682	-0.00298580910992081	-0.00255850779671289	7.3419571457079e-4	-0.00263085643281384	-0.00277886823387461	-0.00552543455912617	1.7843441332401e-4	-0.00432025347862289	-0.00274680251696261	-0.00245759861119497	-3.3740790292674e-4	0.00360632639386529	1	-0.00285021837877998	-0.00984858003543184	-8.5401986011756e-4	-5.606490923269e-4	-0.00619366668601525	0.00724050832202434	-0.00189667793166747	-0.00632023199123001	-2.7323347437389e-4	-3.7967294517175e-4	-0.00803699094841518	0.0029209297624357	0.00202895407851731	-0.00765848368907249	-0.00518919470899516	-0.00578062789621819	-0.00503363048192114	0.00638207482394448	0.00262385398360991	-0.00655556868790015	-0.00596841572063707	-0.00492697807417172	-0.00821296219174475	-0.0014176126944154	-0.005822018486919	-8.0878498539719e-4	0.00354463853508895	0.0061215390812559	-0.00549395817097365	-0.00769544858863214	1.4057886281917e-4	0.0013122110267215	0.00236684870453816	-0.00412760614536962	0.00356509816901401	-0.00245865054772289	0.00246347348804889	-1.9364172216394e-4	-0.00490843118528367	-0.0100384240248235	0.00158941551765237	-8.7971227247257e-4	-0.00198996284605902	-0.00415503745714756	-0.00641302324206858	0.00165682109968739	-0.00141989758856067	0.00619032262964333	-0.0067867603704339	-0.00546206597982239	0.00200031100535339	-5.8303498908234e-4	-0.00432743990637255	-0.0107556631122202	0.00297827883659153	0.00161826692721245	-8.1536208422232e-4	-0.00565180221047975	-0.006624528075857	-0.0026971888986381	-0.00168928406796392	-0.00324088009092618
